,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[13348],-2.4412,0.000214814,0.010757,0.0108578,-2.45882,-2.44127,-2.42353,2551.93,3013.66,4.74221,1.00027
log_lik[13349],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13350],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[13351],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[13352],-2.06819,0.00020423,0.0102359,0.010354,-2.08491,-2.06826,-2.05135,2556.16,3013.66,4.75007,1.00027
log_lik[13353],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[13354],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13355],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13356],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[13357],-1.84388,0.000197498,0.00991326,0.010038,-1.86005,-1.84395,-1.82755,2565.64,3013.12,4.76769,1.00026
log_lik[13358],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13359],-0.684574,0.000136951,0.00777611,0.00769595,-0.697184,-0.684619,-0.671581,3250.4,3240.9,6.04017,1.0004
log_lik[13360],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[13361],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13362],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[13363],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13364],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[13365],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13366],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13367],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13368],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[13369],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[13370],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13371],-1.4821,0.000141319,0.00696409,0.00686985,-1.49389,-1.48211,-1.47075,2463.78,2733.43,4.5784,1.00107
log_lik[13372],-1.91872,0.000199792,0.0100221,0.0101479,-1.93506,-1.91879,-1.90221,2561.4,3013.66,4.75981,1.00026
log_lik[13373],-2.16071,9.85782e-05,0.00498429,0.00504892,-2.16904,-2.16059,-2.15269,2615.72,2989.05,4.86075,1.00025
log_lik[13374],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13375],-1.86017,0.000249305,0.012211,0.0120933,-1.88044,-1.85999,-1.83969,2432.03,2733.58,4.51941,1.0011
log_lik[13376],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13377],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[13378],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13379],-2.7393,0.000223036,0.0111673,0.011275,-2.7576,-2.73936,-2.72096,2551.43,3013.66,4.74127,1.00027
log_lik[13380],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13381],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13382],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[13383],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[13384],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13385],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13386],-0.830362,0.000127341,0.00663188,0.00673322,-0.841321,-0.830246,-0.819679,2768.41,2995.12,5.14449,1.00057
log_lik[13387],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13388],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13389],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13390],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[13391],-1.49163,0.000115803,0.00587475,0.00595353,-1.50142,-1.49154,-1.48215,2629.24,2965.66,4.88587,1.00024
log_lik[13392],-1.08509,0.000166715,0.00863578,0.00879293,-1.0991,-1.08515,-1.07092,2733.21,2995.49,5.07909,1.00045
log_lik[13393],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[13394],-2.14285,0.000206393,0.0103413,0.0104585,-2.15975,-2.14292,-2.12585,2555.15,3013.66,4.7482,1.00027
log_lik[13395],-2.21747,0.000208528,0.010446,0.0105565,-2.23456,-2.21755,-2.2003,2554.17,3013.66,4.74638,1.00027
log_lik[13396],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13397],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13398],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[13399],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[13400],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[13401],-2.36665,0.000212735,0.0106537,0.0107607,-2.38409,-2.36672,-2.34914,2552.34,3013.66,4.74298,1.00027
log_lik[13402],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13403],-0.687317,0.000127307,0.00674772,0.00683934,-0.698584,-0.687237,-0.676465,2869.36,3081.66,5.33208,1.0006
log_lik[13404],-1.70536,0.000133873,0.00658797,0.00649534,-1.71652,-1.70535,-1.69467,2457.03,2733.43,4.56585,1.00108
log_lik[13405],-1.02128,0.000205654,0.0103794,0.010142,-1.03842,-1.0212,-1.00409,2584.03,2838.09,4.80186,1.00131
log_lik[13406],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13407],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13408],-0.547805,0.000125339,0.00683719,0.0068357,-0.559159,-0.547761,-0.536727,3017.36,3270.37,5.60711,1.00052
log_lik[13409],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[13410],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13411],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13412],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13413],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13414],-0.964832,0.000155764,0.00776067,0.00764241,-0.977837,-0.96488,-0.952129,2517.31,2734.57,4.67788,1.00121
log_lik[13415],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[13416],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13417],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[13418],-0.446973,0.00014396,0.00877694,0.00866234,-0.461718,-0.446877,-0.432825,3661.29,3505.49,6.80372,1.00162
log_lik[13419],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13420],-1.70989,0.000243155,0.011926,0.011795,-1.72967,-1.70971,-1.68987,2438.83,2733.54,4.53204,1.00109
log_lik[13421],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[13422],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13423],-2.75638,8.25614e-05,0.00417521,0.00422319,-2.7634,-2.75626,-2.74971,2620.62,2989.05,4.86985,1.00024
log_lik[13424],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13425],-1.61878,0.000190148,0.0095747,0.00969413,-1.63443,-1.61883,-1.60303,2582.25,3062.34,4.79855,1.00025
log_lik[13426],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[13427],-1.00688,0.000161959,0.00847305,0.00860093,-1.02062,-1.00695,-0.992966,2787.22,3019.36,5.17945,1.00056
log_lik[13428],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13429],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13430],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[13431],-1.86017,0.000249305,0.012211,0.0120933,-1.88044,-1.85999,-1.83969,2432.03,2733.58,4.51941,1.0011
log_lik[13432],-2.51574,0.000216882,0.0108599,0.0109585,-2.53353,-2.51581,-2.4979,2551.81,3013.66,4.74199,1.00027
log_lik[13433],-1.78871,0.000108367,0.00548446,0.0055636,-1.79785,-1.7886,-1.77986,2619.12,2989.05,4.86706,1.00025
log_lik[13434],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13435],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[13436],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13437],-2.16071,9.85782e-05,0.00498429,0.00504892,-2.16904,-2.16059,-2.15269,2615.72,2989.05,4.86075,1.00025
log_lik[13438],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13439],-1.63456,0.000239929,0.0117792,0.0116603,-1.65409,-1.63437,-1.6148,2443.29,2733.54,4.54032,1.00109
log_lik[13440],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13441],-1.26954,0.000120845,0.00615438,0.00626791,-1.27974,-1.26947,-1.2596,2649.2,2943.02,4.92296,1.00022
log_lik[13442],-1.00688,0.000161959,0.00847305,0.00860093,-1.02062,-1.00695,-0.992966,2787.22,3019.36,5.17945,1.00056
log_lik[13443],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13444],-1.08509,0.000166715,0.00863578,0.00879293,-1.0991,-1.08515,-1.07092,2733.21,2995.49,5.07909,1.00045
log_lik[13445],-1.23957,0.000174861,0.00893605,0.00911969,-1.2541,-1.23964,-1.22484,2661.54,2989.28,4.9459,1.00022
log_lik[13446],-0.616999,0.000126601,0.00679532,0.00682334,-0.628298,-0.616944,-0.606014,2929.45,3220.73,5.44375,1.00051
log_lik[13447],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13448],-0.76677,0.00014414,0.00794653,0.00790654,-0.779743,-0.766818,-0.753614,3073.77,3357.18,5.71194,1.00039
log_lik[13449],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13450],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13451],-0.193579,0.000114273,0.00761212,0.00734377,-0.206247,-0.193389,-0.181148,4491.44,2797.46,8.34636,1.0
log_lik[13452],-0.975567,0.000126002,0.00649056,0.0065994,-0.986311,-0.975462,-0.965109,2707.54,2970.85,5.03137,1.00042
log_lik[13453],-0.277784,0.000123835,0.00841975,0.00816803,-0.291457,-0.27785,-0.26365,4665.36,2835.84,8.66956,1.00039
log_lik[13454],-0.675896,0.000158977,0.00808663,0.00788037,-0.689379,-0.675917,-0.66263,2623.96,2914.51,4.87606,1.00132
log_lik[13455],-0.23859,0.000113105,0.00727125,0.00706475,-0.250723,-0.23844,-0.226672,4175.51,2829.69,7.75929,1.00016
log_lik[13456],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[13457],-1.64008,0.000112153,0.00568131,0.00576642,-1.64955,-1.63998,-1.63092,2622.71,2989.05,4.87374,1.00023
log_lik[13458],-0.536042,0.000157477,0.00818206,0.00800941,-0.54976,-0.536103,-0.522589,2737.92,2994.71,5.08783,1.00172
log_lik[13459],-1.48336,0.000233045,0.0114734,0.0113618,-1.50235,-1.48318,-1.46415,2457.12,2733.43,4.56602,1.00108
log_lik[13460],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[13461],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13462],-1.41751,0.000117554,0.00596967,0.00604968,-1.42745,-1.41743,-1.40786,2635.11,2943.09,4.89678,1.00023
log_lik[13463],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13464],-1.25949,0.00014824,0.00732547,0.0072574,-1.2719,-1.25953,-1.24748,2477.48,2743.66,4.60386,1.00107
log_lik[13465],-1.4078,0.000143702,0.00708667,0.00700291,-1.4198,-1.40782,-1.39623,2467.69,2733.43,4.58567,1.00107
log_lik[13466],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[13467],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13468],-0.279703,0.000143938,0.00826824,0.0081057,-0.293308,-0.2798,-0.265812,3335.06,3395.57,6.19749,1.00143
log_lik[13469],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13470],-0.279703,0.000143938,0.00826824,0.0081057,-0.293308,-0.2798,-0.265812,3335.06,3395.57,6.19749,1.00143
log_lik[13471],-0.780658,0.000184396,0.00967185,0.0095193,-0.796681,-0.780531,-0.764636,2789.96,3042.0,5.18453,1.00157
log_lik[13472],-0.402246,0.0001527,0.00822785,0.00805586,-0.415962,-0.402326,-0.388706,2942.8,3125.87,5.46857,1.00109
log_lik[13473],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13474],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[13475],-0.747252,0.000158803,0.00802001,0.00784542,-0.760653,-0.747274,-0.734076,2587.48,2926.38,4.80826,1.0012
log_lik[13476],-0.225969,0.000138212,0.00833655,0.00826457,-0.239433,-0.226021,-0.212009,3589.8,3506.14,6.67087,1.00156
log_lik[13477],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13478],-1.00688,0.000161959,0.00847305,0.00860093,-1.02062,-1.00695,-0.992966,2787.22,3019.36,5.17945,1.00056
log_lik[13479],-0.891848,0.000157117,0.00785555,0.00776005,-0.905025,-0.891883,-0.87899,2534.97,2734.8,4.7107,1.00117
log_lik[13480],-1.12212,0.000123732,0.0063295,0.00643144,-1.1326,-1.12204,-1.11193,2670.4,2990.36,4.96237,1.00027
log_lik[13481],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[13482],-1.17737,0.000216406,0.0107844,0.0106211,-1.19519,-1.17719,-1.15942,2517.33,2734.57,4.67791,1.00123
log_lik[13483],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13484],-1.99348,0.000202033,0.0101296,0.0102448,-2.01001,-1.99356,-1.97681,2558.54,3013.66,4.7545,1.00027
log_lik[13485],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[13486],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[13487],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13488],-0.547805,0.000125339,0.00683719,0.0068357,-0.559159,-0.547761,-0.536727,3017.36,3270.37,5.60711,1.00052
log_lik[13489],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[13490],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[13491],-0.601333,0.000129761,0.00763187,0.00751063,-0.613844,-0.601381,-0.588598,3492.76,3186.61,6.49053,1.00041
log_lik[13492],-1.03815,0.000154155,0.00765916,0.0075391,-1.05104,-1.03818,-1.02561,2503.57,2754.0,4.65235,1.00119
log_lik[13493],-1.34347,0.00011924,0.006063,0.00615405,-1.35353,-1.34339,-1.33368,2642.34,2943.02,4.91021,1.00022
log_lik[13494],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13495],-1.54346,0.000187478,0.00945626,0.00960339,-1.5589,-1.54352,-1.5279,2592.29,3037.86,4.81721,1.00024
log_lik[13496],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13497],-0.292153,0.000115461,0.00708447,0.00691026,-0.304032,-0.292022,-0.280659,3808.19,3033.32,7.0767,1.00021
log_lik[13498],-1.18553,0.000150357,0.00744065,0.00736719,-1.19812,-1.18555,-1.17333,2484.16,2743.66,4.61628,1.00107
log_lik[13499],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13500],-0.902754,0.000126813,0.00656408,0.00667238,-0.913596,-0.902639,-0.892189,2734.36,2995.72,5.08122,1.00047
log_lik[13501],-0.446973,0.00014396,0.00877694,0.00866234,-0.461718,-0.446877,-0.432825,3661.29,3505.49,6.80372,1.00162
log_lik[13502],-1.39215,0.000181637,0.00920712,0.00936358,-1.40719,-1.39224,-1.37697,2617.58,3014.15,4.8642,1.00023
log_lik[13503],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13504],-0.927834,0.000156649,0.00830217,0.00836496,-0.941261,-0.927913,-0.914126,2862.16,3008.74,5.3187,1.00059
log_lik[13505],-1.71438,0.000110274,0.00558323,0.00566242,-1.72368,-1.71427,-1.70537,2621.18,2989.05,4.8709,1.00025
log_lik[13506],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[13507],-1.55647,0.000138879,0.00683991,0.00675057,-1.56805,-1.55647,-1.54534,2461.02,2733.43,4.57328,1.00107
log_lik[13508],-0.758502,0.000127529,0.00669326,0.00677169,-0.76957,-0.758416,-0.747693,2812.12,3035.41,5.22572,1.00065
log_lik[13509],-2.83232,0.000285437,0.0139528,0.0138064,-2.85554,-2.83207,-2.80902,2423.04,2733.58,4.5027,1.0011
log_lik[13510],-1.19575,0.000122351,0.00624338,0.00635405,-1.2061,-1.19565,-1.18565,2657.79,2943.64,4.93893,1.00022
log_lik[13511],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[13512],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13513],-2.01186,0.000102531,0.0051853,0.00526071,-2.02051,-2.01175,-2.0035,2615.86,2989.05,4.86102,1.00025
log_lik[13514],-1.25449,0.00022106,0.0109695,0.010801,-1.27262,-1.25437,-1.23621,2497.53,2773.94,4.64112,1.00113
log_lik[13515],-1.16262,0.000170991,0.00878998,0.00894556,-1.17686,-1.1627,-1.14815,2692.11,2990.33,5.00271,1.00034
log_lik[13516],-1.86307,0.000106438,0.00538515,0.00546687,-1.87205,-1.86296,-1.85439,2617.36,2989.05,4.86379,1.00025
log_lik[13517],-0.861897,0.000192311,0.00992059,0.00968772,-0.878323,-0.861749,-0.845435,2701.25,3019.06,5.01969,1.00167
log_lik[13518],-1.33114,0.000225342,0.0111451,0.0110389,-1.34954,-1.33098,-1.31248,2480.11,2723.79,4.60875,1.00107
log_lik[13519],-1.56583,0.000113999,0.00577855,0.00586376,-1.57546,-1.56573,-1.55652,2625.21,2989.05,4.87839,1.00024
log_lik[13520],-0.605407,0.000158574,0.00814095,0.0079253,-0.618989,-0.605439,-0.592068,2675.65,2994.47,4.97212,1.00159
log_lik[13521],-0.468154,0.000155559,0.00821018,0.00808094,-0.481879,-0.468223,-0.454645,2823.47,3126.33,5.24681,1.00148
log_lik[13522],-1.04871,0.000124961,0.00641212,0.00651254,-1.05931,-1.04863,-1.0384,2687.1,2970.78,4.99339,1.0003
log_lik[13523],-0.698291,0.00017553,0.00941556,0.00920324,-0.713855,-0.698121,-0.682759,2918.26,3203.95,5.42296,1.00112
log_lik[13524],-1.09967,0.000211301,0.0105881,0.0103823,-1.11716,-1.09954,-1.08208,2546.51,2774.73,4.73213,1.0011
log_lik[13525],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13526],-1.40741,0.000229318,0.0113126,0.0112097,-1.42611,-1.40724,-1.38844,2467.46,2713.95,4.58524,1.00108
log_lik[13527],-1.93746,0.000104492,0.0052854,0.00536605,-1.94627,-1.93734,-1.92894,2616.26,2989.05,4.86176,1.00025
log_lik[13528],-1.55906,0.000236569,0.0116286,0.0115157,-1.57832,-1.55887,-1.53957,2449.23,2733.43,4.55137,1.00108
log_lik[13529],-1.11173,0.00015234,0.00755216,0.00748098,-1.12448,-1.11176,-1.09936,2493.35,2743.84,4.63335,1.00106
log_lik[13530],-1.39215,0.000181637,0.00920712,0.00936358,-1.40719,-1.39224,-1.37697,2617.58,3014.15,4.8642,1.00023
log_lik[13531],-2.01186,0.000102531,0.0051853,0.00526071,-2.02051,-2.01175,-2.0035,2615.86,2989.05,4.86102,1.00025
log_lik[13532],-0.517417,0.000122651,0.00754615,0.00735563,-0.529731,-0.517539,-0.504792,3822.45,3033.58,7.10321,1.00014
log_lik[13533],-0.819284,0.000158154,0.00794248,0.00777917,-0.832597,-0.819324,-0.806286,2556.12,2775.43,4.75,1.00114
log_lik[13534],-1.08509,0.000166715,0.00863578,0.00879293,-1.0991,-1.08515,-1.07092,2733.21,2995.49,5.07909,1.00045
